center_id,x,y,z,along,lateral,survival_time,failed,first_obstacle_id,first_uav_index,first_distance,intrusion_threshold
181,18.306764914751298,19.277340709487405,-3.0,26.0,5.545584412271571,0.0,True,fast_crossing_ball_2,3,0.3223105942492269,1.5
182,26.228593084931507,11.261190490295089,-3.0,28.0,-5.545584412271571,1.0,True,inner_patrol_ball,2,1.0451964609540534,1.4
183,25.66306472937998,12.085919342141068,-3.0,28.0,-4.545584412271571,1.5,True,inner_patrol_ball,2,1.2735686488492695,1.4
184,25.09753637382845,12.910648193987045,-3.0,28.0,-3.5455844122715714,50.0,False,,,,
185,24.532008018276922,13.735377045833022,-3.0,28.0,-2.5455844122715714,50.0,False,,,,
186,23.966479662725398,14.560105897679001,-3.0,28.0,-1.5455844122715714,50.0,False,,,,
187,23.40095130717387,15.384834749524979,-3.0,28.0,-0.5455844122715714,50.0,False,,,,
188,22.83542295162234,16.209563601370956,-3.0,28.0,0.4544155877284286,50.0,False,,,,
189,22.269894596070813,17.034292453216935,-3.0,28.0,1.4544155877284286,50.0,False,,,,
190,21.704366240519285,17.859021305062914,-3.0,28.0,2.4544155877284286,50.0,False,,,,
191,21.138837884967757,18.68375015690889,-3.0,28.0,3.4544155877284286,50.0,False,,,,
192,20.57330952941623,19.50847900875487,-3.0,28.0,4.454415587728429,50.0,False,,,,
193,20.007781173864704,20.333207860600847,-3.0,28.0,5.454415587728429,50.0,False,,,,
194,19.956222618443253,20.40839742059046,-3.0,28.0,5.545584412271571,50.0,False,,,,
195,27.878050788623465,12.392247201398146,-3.0,30.0,-5.545584412271571,32.0,True,diagonal_crossing_ball,2,1.4013220951955483,1.45
196,27.312522433071937,13.216976053244123,-3.0,30.0,-4.545584412271571,33.5,True,diagonal_crossing_ball,2,1.3780763896518828,1.45
197,26.74699407752041,14.0417049050901,-3.0,30.0,-3.5455844122715714,50.0,False,,,,
198,26.18146572196888,14.866433756936079,-3.0,30.0,-2.5455844122715714,50.0,False,,,,
199,25.615937366417356,15.691162608782056,-3.0,30.0,-1.5455844122715714,50.0,False,,,,
200,25.050409010865827,16.515891460628033,-3.0,30.0,-0.5455844122715714,50.0,False,,,,
201,24.4848806553143,17.340620312474012,-3.0,30.0,0.4544155877284286,50.0,False,,,,
202,23.91935229976277,18.16534916431999,-3.0,30.0,1.4544155877284286,50.0,False,,,,
203,23.353823944211243,18.990078016165967,-3.0,30.0,2.4544155877284286,50.0,False,,,,
204,22.788295588659714,19.814806868011946,-3.0,30.0,3.4544155877284286,50.0,False,,,,
205,22.222767233108186,20.639535719857925,-3.0,30.0,4.454415587728429,50.0,False,,,,
206,21.65723887755666,21.4642645717039,-3.0,30.0,5.454415587728429,50.0,False,,,,
207,21.60568032213521,21.539454131693514,-3.0,30.0,5.545584412271571,50.0,False,,,,
208,29.52750849231542,13.523303912501202,-3.0,32.0,-5.545584412271571,33.5,True,diagonal_crossing_ball,2,1.3226989758856118,1.45
209,28.96198013676389,14.34803276434718,-3.0,32.0,-4.545584412271571,34.0,True,diagonal_crossing_ball,2,1.2203030703151323,1.45
210,28.396451781212363,15.172761616193156,-3.0,32.0,-3.5455844122715714,34.75,True,diagonal_crossing_ball,2,1.304901880308139,1.45
211,27.830923425660835,15.997490468039135,-3.0,32.0,-2.5455844122715714,50.0,False,,,,
212,27.26539507010931,16.822219319885114,-3.0,32.0,-1.5455844122715714,50.0,False,,,,
213,26.699866714557782,17.64694817173109,-3.0,32.0,-0.5455844122715714,50.0,False,,,,
214,26.134338359006254,18.47167702357707,-3.0,32.0,0.4544155877284286,50.0,False,,,,
215,25.568810003454725,19.296405875423048,-3.0,32.0,1.4544155877284286,50.0,False,,,,
216,25.003281647903197,20.121134727269023,-3.0,32.0,2.4544155877284286,50.0,False,,,,
217,24.43775329235167,20.945863579115002,-3.0,32.0,3.4544155877284286,50.0,False,,,,
218,23.872224936800144,21.77059243096098,-3.0,32.0,4.454415587728429,50.0,False,,,,
219,23.306696581248616,22.595321282806957,-3.0,32.0,5.454415587728429,50.0,False,,,,
220,23.255138025827165,22.67051084279657,-3.0,32.0,5.545584412271571,50.0,False,,,,
221,31.176966196007374,14.654360623604259,-3.0,34.0,-5.545584412271571,37.0,True,diagonal_crossing_ball,3,1.297806169455304,1.45
222,30.611437840455846,15.479089475450236,-3.0,34.0,-4.545584412271571,36.0,True,diagonal_crossing_ball,2,1.4183668619766114,1.45
223,30.045909484904318,16.303818327296213,-3.0,34.0,-3.5455844122715714,12.0,True,target_patrol_ball,1,1.362131220588292,1.4
224,29.48038112935279,17.128547179142192,-3.0,34.0,-2.5455844122715714,12.25,True,target_patrol_ball,1,1.3627854384149105,1.4
225,28.914852773801265,17.95327603098817,-3.0,34.0,-1.5455844122715714,13.0,True,target_patrol_ball,1,1.078956303908586,1.4
226,28.349324418249736,18.778004882834146,-3.0,34.0,-0.5455844122715714,13.5,True,target_patrol_ball,1,1.3505645943347069,1.4
227,27.783796062698208,19.602733734680125,-3.0,34.0,0.4544155877284286,14.25,True,target_patrol_ball,1,1.243188439888065,1.4
228,27.21826770714668,20.427462586526104,-3.0,34.0,1.4544155877284286,15.0,True,target_patrol_ball,1,1.175957676283804,1.4
229,26.65273935159515,21.25219143837208,-3.0,34.0,2.4544155877284286,50.0,False,,,,
230,26.087210996043623,22.07692029021806,-3.0,34.0,3.4544155877284286,50.0,False,,,,
231,25.521682640492095,22.901649142064038,-3.0,34.0,4.454415587728429,50.0,False,,,,
232,24.95615428494057,23.726377993910013,-3.0,34.0,5.454415587728429,50.0,False,,,,
233,24.90459572951912,23.801567553899627,-3.0,34.0,5.545584412271571,50.0,False,,,,
234,32.82642389969933,15.785417334707311,-3.0,36.0,-5.545584412271571,12.0,True,target_patrol_ball,3,1.166096822655886,1.4
235,32.2608955441478,16.610146186553287,-3.0,36.0,-4.545584412271571,10.75,True,target_patrol_ball,1,1.2729898527929264,1.4
236,31.695367188596276,17.434875038399266,-3.0,36.0,-3.5455844122715714,10.75,True,target_patrol_ball,1,1.2553890532812857,1.4
237,31.129838833044747,18.259603890245245,-3.0,36.0,-2.5455844122715714,11.5,True,target_patrol_ball,1,1.3750240799170301,1.4
238,30.564310477493223,19.08433274209122,-3.0,36.0,-1.5455844122715714,12.0,True,target_patrol_ball,2,1.1929630434723588,1.4
